Date,Population,Infected,Deaths,Recovered
2021-12-25,46796540,65682.0,78.0,24853.0
2021-12-26,46796540,70031.0,80.0,27391.0
2021-12-27,46796540,78823.0,81.0,30009.0
2021-12-28,46796540,87962.0,84.0,31457.0
2021-12-29,46796540,97084.0,88.0,32816.0
2021-12-30,46796540,104354.0,90.0,36821.0
2021-12-31,46796540,108657.0,93.0,42856.0
2022-01-01,46796540,110384.0,96.0,49923.0
2022-01-02,46796540,113051.0,99.0,58247.0
2022-01-03,46796540,117373.0,105.0,62687.0
2022-01-04,46796540,121482.0,111.0,65604.0
2022-01-05,46796540,123270.0,114.0,69951.0
2022-01-06,46796540,112987.0,116.0,78742.0
2022-01-07,46796540,119330.0,121.0,87878.0
2022-01-08,46796540,123939.0,126.0,96996.0
2022-01-09,46796540,126990.0,131.0,104264.0
2022-01-10,46796540,131109.0,137.0,108564.0
2022-01-11,46796540,131730.0,139.0,110288.0
2022-01-12,46796540,131399.0,146.0,112952.0
2022-01-13,46796540,141908.0,156.0,117268.0
2022-01-14,46796540,139656.0,166.0,121371.0
2022-01-15,46796540,138802.0,171.0,123156.0
2022-01-16,46796540,136329.0,182.0,112871.0
2022-01-17,46796540,133484.0,187.0,119209.0
2022-01-18,46796540,130181.0,195.0,123813.0
2022-01-19,46796540,127493.0,203.0,126859.0
2022-01-20,46796540,125022.0,206.0,130972.0
2022-01-21,46796540,124017.0,211.0,131591.0
2022-01-22,46796540,122173.0,213.0,131253.0
2022-01-23,46796540,120858.0,211.0,141752.0
2022-01-24,46796540,117305.0,216.0,139490.0
2022-01-25,46796540,112990.0,220.0,138631.0
2022-01-26,46796540,108423.0,222.0,136147.0
2022-01-27,46796540,102893.0,224.0,133297.0
2022-01-28,46796540,96780.0,227.0,129986.0
2022-01-29,46796540,93096.0,235.0,127290.0
2022-01-30,46796540,89299.0,239.0,124816.0
2022-01-31,46796540,82074.0,242.0,123806.0
2022-02-01,46796540,75438.0,243.0,121960.0
2022-02-02,46796540,69211.0,242.0,120647.0
2022-02-03,46796540,64131.0,245.0,117089.0
2022-02-04,46796540,59687.0,242.0,112770.0
2022-02-05,46796540,56965.0,237.0,108201.0
2022-02-06,46796540,54656.0,235.0,102669.0
2022-02-07,46796540,50723.0,227.0,96553.0
2022-02-08,46796540,47088.0,223.0,92861.0
2022-02-09,46796540,43728.0,221.0,89060.0
2022-02-10,46796540,40749.0,213.0,81832.0
2022-02-11,46796540,37806.0,210.0,75195.0
2022-02-12,46796540,36186.0,203.0,68969.0
2022-02-13,46796540,34846.0,196.0,63886.0
2022-02-14,46796540,31931.0,188.0,59445.0
2022-02-15,46796540,29549.0,183.0,56728.0
2022-02-16,46796540,27311.0,172.0,54421.0
2022-02-17,46796540,25412.0,165.0,50496.0
2022-02-18,46796540,23937.0,149.0,46865.0
2022-02-19,46796540,23215.0,141.0,43507.0
2022-02-20,46796540,22604.0,131.0,40536.0
2022-02-21,46796540,21315.0,122.0,37596.0
2022-02-22,46796540,20182.0,113.0,35983.0
2022-02-23,46796540,19290.0,107.0,34650.0
2022-02-24,46796540,18447.0,101.0,31743.0
2022-02-25,46796540,17558.0,100.0,29366.0
2022-02-26,46796540,17169.0,96.0,27139.0
2022-02-27,46796540,16814.0,91.0,25247.0
2022-02-28,46796540,15886.0,92.0,23788.0
2022-03-01,46796540,15139.0,85.0,23074.0
2022-03-02,46796540,15057.0,80.0,22473.0
2022-03-03,46796540,15274.0,79.0,21193.0
2022-03-04,46796540,15571.0,75.0,20069.0
2022-03-05,46796540,15710.0,73.0,19183.0
2022-03-06,46796540,15843.0,74.0,18346.0
2022-03-07,46796540,16171.0,68.0,17458.0
2022-03-08,46796540,16465.0,67.0,17073.0
2022-03-09,46796540,16236.0,68.0,16723.0
2022-03-10,46796540,15942.0,67.0,15794.0
2022-03-11,46796540,15742.0,65.0,15054.0
2022-03-12,46796540,15686.0,66.0,14977.0
2022-03-13,46796540,15751.0,62.0,15195.0
2022-03-14,46796540,15957.0,61.0,15496.0
2022-03-15,46796540,16108.0,59.0,15637.0
2022-03-16,46796540,16327.0,58.0,15769.0
2022-03-17,46796540,16474.0,55.0,16103.0
2022-03-18,46796540,16775.0,52.0,16398.0
2022-03-19,46796540,16822.0,52.0,16168.0
2022-03-20,46796540,16910.0,52.0,15875.0
2022-03-21,46796540,17360.0,51.0,15677.0
2022-03-22,46796540,18007.0,48.0,15620.0
2022-03-23,46796540,18404.0,46.0,15689.0
2022-03-24,46796540,18448.0,46.0,15896.0
2022-03-25,46796540,18207.0,46.0,16049.0
2022-03-26,46796540,18015.0,42.0,16269.0
2022-03-27,46796540,17604.0,42.0,16419.0
